Id,Label
6719,1
6720,1
6721,7
6722,0
6723,1
6724,1
6725,5
6726,1
6727,1
6728,0
6729,9
6730,6
6731,1
6732,9
6733,5
6734,4
6735,6
6736,0
6737,7
6738,1
6739,7
6740,0
6741,6
6742,6
6743,7
6744,7
6745,3
6746,7
6747,2
6748,1
6749,5
6750,2
6751,9
6752,0
6753,5
6754,5
6755,2
6756,5
6757,1
6758,1
6759,1
6760,3
6761,9
6762,2
6763,1
6764,5
6765,5
6766,2
6767,3
6768,5
6769,5
6770,5
6771,5
6772,3
6773,5
6774,0
6775,1
6776,7
6777,9
6778,4
6779,4
6780,0
6781,1
6782,1
6783,4
6784,1
6785,5
6786,1
6787,6
6788,4
6789,9
6790,4
6791,6
6792,8
6793,2
6794,9
6795,4
6796,3
6797,8
6798,0
6799,5
6800,0
6801,2
6802,5
6803,1
6804,8
6805,1
6806,5
6807,3
6808,3
6809,3
6810,1
6811,7
6812,1
6813,1
6814,5
6815,6
6816,7
6817,9
6818,0
6819,3
6820,1
6821,8
6822,7
6823,5
6824,0
6825,1
6826,8
6827,1
6828,0
6829,3
6830,8
6831,5
6832,1
6833,0
6834,0
6835,0
6836,9
6837,5
6838,8
6839,5
6840,4
6841,2
6842,7
6843,3
6844,3
6845,4
6846,3
6847,5
6848,1
6849,5
6850,1
6851,1
6852,6
6853,4
6854,8
6855,5
6856,1
6857,6
6858,5
6859,5
6860,4
6861,9
6862,1
6863,5
6864,6
6865,4
6866,1
6867,1
6868,9
6869,0
6870,3
6871,0
6872,3
6873,3
6874,4
6875,5
6876,1
6877,3
6878,8
6879,4
6880,3
6881,0
6882,4
6883,1
6884,9
6885,7
6886,1
6887,2
6888,5
6889,9
6890,3
6891,2
6892,0
6893,6
6894,1
6895,1
6896,4
6897,0
6898,4
6899,3
6900,0
6901,1
6902,5
6903,5
6904,1
6905,9
6906,0
6907,1
6908,5
6909,3
6910,2
6911,8
6912,8
6913,4
6914,4
6915,0
6916,7
6917,4
6918,7
6919,3
6920,0
6921,1
6922,0
6923,2
6924,6
6925,0
6926,7
6927,5
6928,1
6929,1
6930,1
6931,5
6932,4
6933,0
6934,9
6935,3
6936,9
6937,5
6938,9
6939,1
6940,1
6941,1
6942,5
6943,2
6944,0
6945,9
6946,1
6947,3
6948,5
6949,0
6950,4
6951,7
6952,5
6953,2
6954,0
6955,9
6956,3
6957,3
6958,1
6959,1
6960,3
6961,0
6962,0
6963,0
6964,7
6965,1
6966,5
6967,2
6968,5
6969,0
6970,2
6971,2
6972,7
6973,7
6974,3
6975,6
6976,9
6977,5
6978,9
6979,9
6980,4
6981,7
6982,9
6983,7
6984,5
6985,0
6986,4
6987,5
6988,8
6989,5
6990,1
6991,1
6992,2
6993,1
6994,4
6995,2
6996,3
6997,5
6998,3
6999,9
7000,1
7001,1
7002,0
7003,2
7004,1
7005,7
7006,7
7007,2
7008,4
7009,0
7010,0
7011,4
7012,0
7013,8
7014,0
7015,8
7016,5
7017,5
7018,3
7019,5
7020,9
7021,0
7022,5
7023,2
7024,2
7025,1
7026,7
7027,0
7028,1
7029,1
7030,2
7031,2
7032,3
7033,7
7034,3
7035,9
7036,2
7037,1
7038,4
7039,1
7040,9
7041,8
7042,5
7043,6
7044,2
7045,6
7046,3
7047,0
7048,0
7049,5
7050,7
7051,0
7052,1
7053,1
7054,1
7055,3
7056,6
7057,1
7058,7
7059,5
7060,3
7061,0
7062,4
7063,1
7064,1
7065,5
7066,9
7067,7
7068,7
7069,1
7070,1
7071,7
7072,0
7073,0
7074,5
7075,0
7076,0
7077,4
7078,5
7079,5
7080,0
7081,4
7082,1
7083,0
7084,3
7085,6
7086,2
7087,0
7088,9
7089,5
7090,0
7091,2
7092,1
7093,4
7094,1
7095,6
7096,3
7097,0
7098,5
7099,1
7100,1
7101,1
7102,4
7103,9
7104,1
7105,4
7106,3
7107,1
7108,1
7109,6
7110,9
7111,1
7112,6
7113,3
7114,8
7115,1
7116,4
7117,5
7118,8
7119,4
7120,7
7121,1
7122,0
7123,6
7124,5
7125,4
7126,1
7127,0
7128,5
7129,0
7130,6
7131,0
7132,3
7133,9
7134,1
7135,4
7136,9
7137,1
7138,5
7139,7
7140,9
7141,3
7142,6
7143,8
7144,8
7145,9
7146,4
7147,6
7148,1
7149,6
7150,3
7151,6
7152,3
7153,4
7154,1
7155,4
7156,1
7157,0
7158,0
7159,5
7160,0
7161,9
7162,7
7163,2
7164,3
7165,9
7166,5
7167,4
7168,6
7169,6
7170,2
7171,1
7172,0
7173,1
7174,3
7175,1
7176,3
7177,5
7178,2
7179,9
7180,1
7181,2
7182,4
7183,0
7184,1
7185,9
7186,1
7187,9
7188,1
7189,5
7190,0
7191,0
7192,1
7193,5
7194,6
7195,1
7196,6
7197,4
7198,4
7199,0
7200,9
7201,0
7202,8
7203,1
7204,1
7205,1
7206,3
7207,1
7208,6
7209,2
7210,3
7211,1
7212,3
7213,3
7214,7
7215,6
7216,0
7217,2
7218,5
7219,2
7220,6
7221,5
7222,5
7223,9
7224,9
7225,1
7226,0
7227,3
7228,5
7229,4
7230,4
7231,0
7232,4
7233,6
7234,0
7235,6
7236,1
7237,1
7238,0
7239,1
7240,9
7241,9
7242,5
7243,9
7244,1
7245,4
7246,5
7247,1
7248,0
7249,0
7250,9
7251,1
7252,0
7253,9
7254,4
7255,3
7256,2
7257,5
7258,5
7259,1
7260,6
7261,3
7262,0
7263,9
7264,1
7265,8
7266,1
7267,1
7268,1
7269,1
7270,9
7271,7
7272,6
7273,1
7274,1
7275,7
7276,8
7277,3
7278,1
7279,6
7280,4
7281,1
7282,4
7283,5
7284,7
7285,1
7286,0
7287,0
7288,5
7289,1
7290,1
7291,1
7292,3
7293,9
7294,7
7295,7
7296,7
7297,4
7298,4
7299,5
7300,7
7301,5
7302,1
7303,5
7304,3
7305,2
7306,7
7307,6
7308,1
7309,3
7310,1
7311,3
7312,9
7313,9
7314,0
7315,0
7316,5
7317,0
7318,4
7319,1
7320,4
7321,2
7322,3
7323,9
7324,1
7325,4
7326,5
7327,5
7328,4
7329,6
7330,3
7331,3
7332,4
7333,5
7334,5
7335,5
7336,1
7337,4
7338,5
7339,1
7340,8
7341,1
7342,0
7343,9
7344,6
7345,8
7346,0
7347,2
7348,1
7349,0
7350,0
7351,1
7352,5
7353,0
7354,4
7355,1
7356,1
7357,3
7358,9
7359,4
7360,4
7361,5
7362,9
7363,5
7364,3
7365,0
7366,0
7367,1
7368,1
7369,0
7370,6
7371,5
7372,2
7373,8
7374,0
7375,1
7376,4
7377,1
7378,1
7379,3
7380,1
7381,3
7382,7
7383,8
7384,9
7385,5
7386,7
7387,2
7388,7
7389,0
7390,9
7391,5
7392,1
7393,5
7394,0
7395,2
7396,9
7397,6
7398,1
7399,4
7400,1
7401,3
7402,0
7403,6
7404,5
7405,9
7406,7
7407,4
7408,7
7409,4
7410,7
7411,0
7412,5
7413,1
7414,3
7415,4
7416,1
7417,9
7418,5
7419,5
7420,4
7421,5
7422,9
7423,1
7424,1
7425,4
7426,4
7427,6
7428,1
7429,5
7430,2
7431,8
7432,1
7433,4
7434,4
7435,4
7436,1
7437,0
7438,6
7439,0
7440,2
7441,6
7442,9
7443,0
7444,2
7445,9
7446,3
7447,7
7448,3
7449,2
7450,8
7451,4
7452,0
7453,9
7454,4
7455,0
7456,3
7457,3
7458,6
7459,0
7460,5
7461,0
7462,0
7463,5
7464,3
7465,9
7466,1
7467,0
7468,1
7469,8
7470,4
7471,3
7472,9
7473,8
7474,4
7475,6
7476,4
7477,0
7478,5
7479,1
7480,9
7481,1
7482,1
7483,1
7484,1
7485,8
7486,2
7487,2
7488,9
7489,5
7490,3
7491,7
7492,1
7493,6
7494,0
7495,9
7496,8
7497,7
7498,5
7499,1
7500,1
7501,0
7502,4
7503,5
7504,5
7505,0
7506,7
7507,6
7508,5
7509,2
7510,8
7511,1
7512,0
7513,2
7514,0
7515,7
7516,5
7517,0
7518,3
7519,1
7520,9
7521,8
7522,1
7523,1
7524,4
7525,9
7526,9
7527,8
7528,9
7529,4
7530,4
7531,1
7532,1
7533,9
7534,5
7535,2
7536,8
7537,2
7538,8
7539,9
7540,0
7541,6
7542,2
7543,7
7544,9
7545,5
7546,8
7547,9
7548,0
7549,0
7550,9
7551,6
7552,4
7553,2
7554,0
7555,0
7556,2
7557,6
7558,2
7559,9
7560,1
7561,7
7562,8
7563,2
7564,4
7565,5
7566,1
7567,6
7568,1
7569,2
7570,2
7571,1
7572,1
7573,1
7574,8
7575,5
7576,1
7577,3
7578,8
7579,6
7580,5
7581,0
7582,1
7583,1
7584,9
7585,1
7586,0
7587,9
7588,6
7589,3
7590,1
7591,5
7592,2
7593,8
7594,1
7595,1
7596,9
7597,7
7598,2
7599,1
7600,0
7601,1
7602,2
7603,1
7604,3
7605,4
7606,0
7607,1
7608,7
7609,9
7610,5
7611,3
7612,7
7613,1
7614,1
7615,3
7616,2
7617,9
7618,5
7619,1
7620,5
7621,1
7622,0
7623,2
7624,1
7625,1
7626,4
7627,0
7628,3
7629,5
7630,0
7631,1
7632,1
7633,7
7634,5
7635,5
7636,1
7637,4
7638,9
7639,5
7640,3
7641,3
7642,2
7643,4
7644,4
7645,6
7646,9
7647,2
7648,2
7649,2
7650,5
7651,0
7652,9
7653,4
7654,4
7655,1
7656,0
7657,3
7658,1
7659,5
7660,5
7661,3
7662,2
7663,2
7664,1
7665,0
7666,3
7667,4
7668,1
7669,4
7670,0
7671,8
7672,0
7673,1
7674,1
7675,1
7676,9
7677,9
7678,2
7679,1
7680,9
7681,5
7682,0
7683,9
7684,0
7685,3
7686,4
7687,1
7688,3
7689,0
7690,3
7691,1
7692,2
7693,5
7694,7
7695,6
7696,0
7697,1
7698,6
7699,9
7700,8
7701,0
7702,9
7703,5
7704,5
7705,8
7706,7
7707,2
7708,1
7709,1
7710,5
7711,0
7712,9
7713,1
7714,5
7715,1
7716,1
7717,1
7718,1
7719,3
7720,2
7721,0
7722,1
7723,3
7724,6
7725,1
7726,4
7727,1
7728,0
7729,3
7730,1
7731,2
7732,1
7733,2
7734,6
7735,1
7736,1
7737,1
7738,5
7739,3
7740,4
7741,5
7742,8
7743,4
7744,3
7745,1
7746,9
7747,5
7748,1
7749,0
7750,0
7751,0
7752,4
7753,4
7754,6
7755,1
7756,0
7757,3
7758,1
7759,1
7760,0
7761,7
7762,1
7763,2
7764,4
7765,1
7766,8
7767,2
7768,1
7769,6
7770,7
7771,7
7772,3
7773,9
7774,4
7775,0
7776,0
7777,1
7778,1
7779,1
7780,9
7781,5
7782,1
7783,8
7784,9
7785,0
7786,6
7787,9
7788,5
7789,1
7790,0
7791,0
7792,3
7793,8
7794,6
7795,1
7796,3
7797,4
7798,4
7799,7
7800,8
7801,4
7802,3
7803,6
7804,2
7805,5
7806,1
7807,4
7808,1
7809,3
7810,8
7811,3
7812,2
7813,4
7814,6
7815,8
7816,6
7817,0
7818,0
7819,2
7820,0
7821,0
7822,7
7823,5
7824,7
7825,3
7826,6
7827,4
7828,4
7829,0
7830,0
7831,1
7832,8
7833,1
7834,1
7835,8
7836,6
7837,2
7838,1
7839,7
7840,9
7841,8
7842,0
7843,1
7844,6
7845,3
7846,1
7847,1
7848,3
7849,1
7850,3
7851,0
7852,3
7853,0
7854,0
7855,7
7856,3
7857,4
7858,9
7859,3
7860,1
7861,4
7862,5
7863,0
7864,1
7865,5
7866,3
7867,8
7868,7
7869,1
7870,1
7871,0
7872,5
7873,5
7874,1
7875,7
7876,7
7877,5
7878,9
7879,5
7880,0
7881,4
7882,5
7883,6
7884,5
7885,9
7886,8
7887,3
7888,1
7889,1
7890,5
7891,3
7892,3
7893,7
7894,1
7895,5
7896,7
7897,5
7898,0
7899,2
7900,9
7901,6
7902,9
7903,1
7904,4
7905,3
7906,8
7907,7
7908,4
7909,3
7910,3
7911,6
7912,0
7913,1
7914,8
7915,4
7916,5
7917,6
7918,2
7919,9
7920,2
7921,5
7922,0
7923,2
7924,9
7925,7
7926,1
7927,6
7928,8
7929,6
7930,2
7931,1
7932,1
7933,6
7934,0
7935,0
7936,4
7937,9
7938,3
7939,3
7940,4
7941,9
7942,1
7943,6
7944,2
7945,5
7946,2
7947,7
7948,3
7949,5
7950,1
7951,7
7952,1
7953,5
7954,1
7955,1
7956,7
7957,2
7958,2
7959,0
7960,5
7961,1
7962,1
7963,8
7964,5
7965,7
7966,4
7967,0
7968,0
7969,8
7970,0
7971,0
7972,2
7973,8
7974,0
7975,9
7976,1
7977,8
7978,2
7979,1
7980,0
7981,1
7982,5
7983,0
7984,0
7985,1
7986,1
7987,5
7988,4
7989,0
7990,6
7991,1
7992,1
7993,9
7994,2
7995,9
7996,6
7997,4
7998,5
7999,1
8000,1
8001,0
8002,8
8003,0
8004,8
8005,7
8006,1
8007,8
8008,6
8009,2
8010,5
8011,1
8012,0
8013,8
8014,0
8015,1
8016,0
8017,3
8018,8
8019,3
8020,7
8021,1
8022,8
8023,1
8024,1
8025,2
8026,7
8027,5
8028,2
8029,8
8030,0
8031,1
8032,8
8033,9
8034,5
8035,4
8036,1
8037,7
8038,8
8039,9
8040,0
8041,8
8042,1
8043,1
8044,1
8045,1
8046,0
8047,1
8048,0
8049,1
8050,2
8051,5
8052,8
8053,1
8054,3
8055,1
8056,5
8057,0
8058,1
8059,2
8060,1
8061,5
8062,1
8063,5
8064,1
8065,1
8066,3
8067,6
8068,8
8069,1
8070,9
8071,4
8072,5
8073,5
8074,2
8075,3
8076,0
8077,4
8078,3
8079,1
8080,1
8081,1
8082,5
8083,1
8084,9
8085,2
8086,4
8087,9
8088,1
8089,2
8090,1
8091,5
8092,2
8093,0
8094,0
8095,5
8096,5
8097,9
8098,3
8099,5
8100,3
8101,4
8102,2
8103,1
8104,4
8105,9
8106,1
8107,5
8108,0
8109,7
8110,6
8111,5
8112,1
8113,0
8114,3
8115,9
8116,4
8117,4
8118,0
8119,5
8120,2
8121,6
8122,4
8123,1
8124,2
8125,3
8126,3
8127,2
8128,6
8129,2
8130,7
8131,6
8132,4
8133,6
8134,5
8135,7
8136,2
8137,4
8138,5
8139,0
8140,4
8141,0
8142,9
8143,1
8144,5
8145,1
8146,9
8147,9
8148,1
8149,1
8150,1
8151,9
8152,0
8153,2
8154,7
8155,1
8156,3
8157,5
8158,1
8159,3
8160,0
8161,2
8162,1
8163,4
8164,6
8165,6
8166,5
8167,5
8168,0
8169,7
8170,5
8171,1
8172,9
8173,9
8174,3
8175,1
8176,1
8177,2
8178,9
8179,5
8180,9
8181,1
8182,7
8183,6
8184,3
8185,0
8186,3
8187,0
8188,0
8189,0
8190,8
8191,3
8192,1
8193,1
8194,1
8195,0
8196,4
8197,1
8198,1
8199,3
8200,1
8201,8
8202,3
8203,1
8204,6
8205,4
8206,5
8207,6
8208,7
8209,2
8210,6
8211,6
8212,0
8213,3
8214,2
8215,1
8216,5
8217,1
8218,1
8219,5
8220,9
8221,1
8222,5
8223,2
8224,1
8225,9
8226,2
8227,0
8228,1
8229,6
8230,0
8231,7
8232,1
8233,1
8234,4
8235,4
8236,2
8237,2
8238,1
8239,9
8240,4
8241,1
8242,0
8243,9
8244,0
8245,5
8246,4
8247,9
8248,0
8249,8
8250,1
8251,9
8252,0
8253,1
8254,4
8255,6
8256,7
8257,9
8258,0
8259,1
8260,7
8261,1
8262,9
8263,9
8264,0
8265,2
8266,0
8267,2
8268,0
8269,6
8270,2
8271,3
8272,9
8273,0
8274,1
8275,5
8276,2
8277,0
8278,2
8279,0
8280,9
8281,1
8282,5
8283,9
8284,2
8285,8
8286,2
8287,1
8288,1
8289,1
8290,8
8291,1
8292,0
8293,2
8294,6
8295,5
8296,4
8297,2
8298,5
8299,0
8300,9
8301,4
8302,4
8303,3
8304,1
8305,7
8306,5
8307,2
8308,5
8309,1
8310,6
8311,5
8312,3
8313,0
8314,0
8315,5
8316,5
8317,7
8318,9
8319,2
8320,5
8321,3
8322,1
8323,5
8324,1
8325,6
8326,0
8327,1
8328,4
8329,5
8330,5
8331,9
8332,5
8333,0
8334,1
8335,7
8336,1
8337,7
8338,4
8339,1
8340,1
8341,3
8342,6
8343,9
8344,0
8345,5
8346,3
8347,0
8348,8
8349,4
8350,1
8351,3
8352,1
8353,7
8354,1
8355,1
8356,2
8357,7
8358,7
8359,5
8360,1
8361,0
8362,3
8363,1
8364,0
8365,9
8366,9
8367,1
8368,7
8369,8
8370,3
8371,0
8372,6
8373,9
8374,1
8375,6
8376,2
8377,1
8378,6
8379,7
8380,0
8381,1
8382,9
8383,8
8384,8
8385,0
8386,3
8387,4
8388,4
8389,1
8390,1
8391,0
8392,7
8393,9
8394,2
8395,3
8396,1
8397,7
8398,4
8399,0
8400,7
8401,1
8402,3
8403,2
8404,1
8405,7
8406,4
8407,0
8408,2
8409,5
8410,5
8411,3
8412,9
8413,0
8414,9
8415,2
8416,0
8417,2
8418,3
8419,1
8420,1
8421,5
8422,1
8423,5
8424,5
8425,4
8426,4
8427,1
8428,8
8429,4
8430,0
8431,5
8432,9
8433,3
8434,6
8435,4
8436,6
8437,1
8438,3
8439,0
8440,4
8441,5
8442,1
8443,5
8444,6
8445,1
8446,4
8447,0
8448,0
8449,6
8450,3
8451,1
8452,4
8453,2
8454,0
8455,4
8456,5
8457,2
8458,2
8459,0
8460,9
8461,7
8462,1
8463,5
8464,9
8465,3
8466,3
8467,1
8468,6
8469,5
8470,1
8471,4
8472,5
8473,3
8474,1
8475,1
8476,1
8477,1
8478,2
8479,6
8480,5
8481,7
8482,4
8483,3
8484,4
8485,0
8486,1
8487,6
8488,2
8489,5
8490,5
8491,1
8492,8
8493,6
8494,1
8495,5
8496,4
8497,7
8498,0
8499,0
8500,9
8501,6
8502,3
8503,1
8504,8
8505,6
8506,5
8507,4
8508,5
8509,1
8510,9
8511,0
8512,5
8513,0
8514,5
8515,5
8516,3
8517,0
8518,0
8519,2
8520,8
8521,4
8522,8
8523,3
8524,4
8525,9
8526,1
8527,4
8528,1
8529,3
8530,9
8531,3
8532,8
8533,3
8534,3
8535,5
8536,7
8537,1
8538,0
8539,7
8540,0
8541,9
8542,0
8543,1
8544,8
8545,8
8546,5
8547,6
8548,0
8549,1
8550,5
8551,8
8552,4
8553,9
8554,3
8555,0
8556,1
8557,1
8558,5
8559,8
8560,1
8561,0
8562,1
8563,2
8564,1
8565,2
8566,1
8567,3
8568,1
8569,5
8570,5
8571,3
8572,2
8573,5
8574,7
8575,1
8576,5
8577,0
8578,0
8579,4
8580,0
8581,1
8582,0
8583,9
8584,9
8585,3
8586,2
8587,2
8588,0
8589,0
8590,5
8591,2
8592,5
8593,7
8594,4
8595,2
8596,5
8597,3
8598,9
8599,1
8600,0
8601,1
8602,5
8603,3
8604,4
8605,1
8606,1
8607,1
8608,5
8609,1
8610,2
8611,9
8612,3
8613,1
8614,2
8615,5
8616,4
8617,1
8618,8
8619,1
8620,9
8621,7
8622,5
8623,5
8624,5
8625,5
8626,3
8627,3
8628,0
8629,2
8630,9
8631,2
8632,0
8633,4
8634,0
8635,0
8636,2
8637,9
8638,1
8639,8
8640,9
8641,0
8642,7
8643,7
8644,0
8645,4
8646,1
8647,4
8648,5
8649,0
8650,1
8651,2
8652,7
8653,1
8654,1
8655,8
8656,8
8657,1
8658,8
8659,0
8660,5
8661,5
8662,2
8663,1
8664,5
8665,5
8666,1
8667,1
8668,0
8669,9
8670,5
8671,2
8672,2
8673,0
8674,1
8675,0
8676,8
8677,6
8678,6
8679,4
8680,6
8681,0
8682,4
8683,2
8684,1
8685,5
8686,1
8687,1
8688,1
8689,4
8690,0
8691,2
8692,5
8693,1
8694,1
8695,6
8696,3
8697,2
8698,0
8699,1
8700,9
8701,4
8702,1
8703,1
8704,0
8705,9
8706,9
8707,9
8708,4
8709,5
8710,5
8711,2
8712,6
8713,3
8714,2
8715,1
8716,1
8717,1
8718,1
8719,8
8720,9
8721,0
8722,9
8723,5
8724,2
8725,7
8726,1
8727,6
8728,5
8729,1
8730,5
8731,1
8732,6
8733,4
8734,1
8735,4
8736,5
8737,3
8738,1
8739,5
8740,0
8741,0
8742,9
8743,5
8744,4
8745,6
8746,3
8747,7
8748,1
8749,1
8750,3
8751,9
8752,8
8753,1
8754,5
8755,1
8756,1
8757,3
8758,0
8759,1
8760,2
8761,7
8762,0
8763,5
8764,0
8765,2
8766,6
8767,0
8768,2
8769,1
8770,8
8771,4
8772,9
8773,3
8774,0
8775,1
8776,6
8777,9
8778,6
8779,4
8780,7
8781,3
8782,3
8783,2
8784,3
8785,1
8786,5
8787,2
8788,5
8789,9
8790,0
8791,1
8792,4
8793,1
8794,3
8795,3
8796,7
8797,4
